device_id,ts,seq,boot_id,received_at,ingest_via,sig,prev_hash,rec_hash,vbat_mv,ibat_ma,soc_pct,vbus_mv,ibus_ma,vsys_mv,chg_stat,fault0,fault1,harvest_mah,solar,usb,light_ch0,acc_x_mg,acc_y_mg,acc_z_mg,temp_c,extra,p_gas_hpa,dp_hpa,uss_tof_us,uss_dtof_us,uss_vol_ml,uss_snr_db,uss_seq,uss_code,uss_recov,sensor_ok,quality,quality_note,uss_s0,uss_s1,uss_skip
4,2026-09-23 17:19:52+02:00,,,2026-09-24 05:06:26.480058+02:00,mqtt,,,,3671,0,41,0,0,3669,0,0,0,0,False,False,6,-108,28,1052,22.97,,966.6,1.6,132.5163,-0.000363,1739669,33.5,2446,122,0,63,0,,5706637170,-11083254,3
4,2026-09-23 17:24:53+02:00,,,2026-09-24 05:06:26.480058+02:00,mqtt,,,,3671,0,41,0,0,3668,0,0,0,0,False,False,5,-120,28,1048,22.93,,966.6,1.6,132.5153,-0.001606,1712682,34.5,2744,122,0,63,0,,5725289356,-11528400,3
4,2026-09-23 17:29:54+02:00,,,2026-09-24 05:06:26.480058+02:00,mqtt,,,,3671,0,41,0,0,3669,0,0,0,0,False,False,7,-104,40,1036,22.94,,966.5,1.5,132.5179,-0.002326,1684521,35.0,3041,122,0,63,0,,5743878440,-11992943,3
4,2026-09-23 17:34:55+02:00,,,2026-09-24 05:06:26.480058+02:00,mqtt,,,,3671,0,41,0,0,3669,0,0,0,0,False,False,5,-124,36,1036,22.96,,966.4,1.4,132.5562,-0.001705,1648422,33.5,3339,122,0,63,0,,5762529980,-12588430,3
4,2026-09-23 17:39:56+02:00,,,2026-09-24 05:06:26.480058+02:00,mqtt,,,,3671,0,41,0,0,3668,0,0,0,0,False,False,6,-104,32,1044,22.98,,966.4,1.4,132.5299,-0.002205,1612560,33.5,3637,122,0,63,0,,5781182531,-13180034,3
4,2026-09-23 17:44:57+02:00,,,2026-09-24 05:06:26.480058+02:00,mqtt,,,,3672,0,41,0,0,3669,0,0,0,0,False,False,5,-104,44,1044,22.98,,966.4,1.4,132.5645,0.000187,1581150,33.0,3935,122,0,63,0,,5799835293,-13698166,3
4,2026-09-23 17:49:58+02:00,,,2026-09-24 05:06:27.346002+02:00,mqtt,,,,3671,0,41,0,0,3669,0,0,0,0,False,False,5,-116,48,1040,22.99,,966.4,1.4,132.5036,-0.002607,1546835,34.5,4232,122,0,63,0,,5818426083,-14264264,3
4,2026-09-23 17:54:59+02:00,,,2026-09-24 05:06:27.346002+02:00,mqtt,,,,3671,0,41,0,0,3670,0,0,0,0,False,False,4,-104,24,1020,23.03,,966.3,1.3,132.5262,-0.001956,1518350,33.5,4530,122,0,63,0,,5837080151,-14734170,3
4,2026-09-23 18:00:00+02:00,,,2026-09-24 05:06:27.346002+02:00,mqtt,,,,3671,0,41,0,0,3670,0,0,0,0,False,False,1,-116,36,1052,23.01,,966.4,1.4,132.5424,-0.001883,1490637,34.5,4828,122,0,63,0,,5855735736,-15191305,3
4,2026-09-23 18:05:01+02:00,,,2026-09-24 05:06:27.346002+02:00,mqtt,,,,3672,0,41,0,0,3669,0,0,0,0,False,False,1,-120,28,1048,23.12,,966.4,1.4,132.5074,0.000509,1467416,33.5,5126,122,0,63,0,,5874389992,-15574337,3
4,2026-09-23 18:10:02+02:00,,,2026-09-24 05:06:27.346002+02:00,mqtt,,,,3672,0,41,0,0,3669,0,0,0,0,False,False,1,-108,32,1048,23.24,,966.5,1.5,132.5201,0.002031,1439158,33.0,5425,122,0,63,0,,5893106658,-16040488,3
4,2026-09-23 18:15:03+02:00,,,2026-09-24 05:06:27.346002+02:00,mqtt,,,,3671,0,41,0,0,3671,0,0,0,0,False,False,1,-108,36,1036,23.17,,966.5,1.5,132.5229,0.000175,1412423,33.5,5722,122,0,63,0,,5911698999,-16481497,3
4,2026-09-23 18:20:04+02:00,,,2026-09-24 05:06:27.346002+02:00,mqtt,,,,3671,0,41,0,0,3669,0,0,0,0,False,False,0,-120,36,1056,23.2,,966.5,1.5,132.5053,-0.001071,1385174,34.0,6020,122,0,63,0,,5930354681,-16930977,3
4,2026-09-23 18:25:05+02:00,,,2026-09-24 05:06:27.346002+02:00,mqtt,,,,3671,0,41,0,0,3669,0,0,0,0,False,False,0,-92,48,1016,23.24,,966.6,1.6,132.5224,-0.002447,1353585,34.0,6318,122,0,63,0,,5949011161,-17452086,3
4,2026-09-23 18:30:06+02:00,,,2026-09-24 05:06:28.222388+02:00,mqtt,,,,3671,0,41,0,0,3669,0,0,0,0,False,False,0,-108,32,1056,23.17,,966.6,1.6,132.5397,-0.000703,1318841,33.5,6616,122,0,63,0,,5967667287,-18025227,3
4,2026-09-23 18:35:07+02:00,,,2026-09-24 05:06:28.222388+02:00,mqtt,,,,3671,0,41,0,0,3670,0,0,0,0,False,False,0,-100,48,1040,23.19,,966.7,1.7,132.5298,-0.000116,1283213,34.0,6914,122,0,63,0,,5986323985,-18612962,3
4,2026-09-23 18:40:08+02:00,,,2026-09-24 05:06:28.222388+02:00,mqtt,,,,3671,0,41,0,0,3670,0,0,0,0,False,False,0,-84,40,1048,23.01,,966.8,1.8,132.4886,-0.0026,1253825,33.5,7212,122,0,63,0,,6004980929,-19097742,3
4,2026-09-23 18:45:09+02:00,,,2026-09-24 05:06:28.222388+02:00,mqtt,,,,3671,0,41,0,0,3671,0,0,0,0,False,False,0,-116,28,1048,22.99,,966.8,1.8,132.5201,-0.005135,1223973,32.0,7509,122,0,63,0,,6023573339,-19590198,3
4,2026-09-23 18:50:10+02:00,,,2026-09-24 05:06:28.222388+02:00,mqtt,,,,3671,0,41,0,0,3670,0,0,0,0,False,False,0,-100,36,1048,22.92,,966.8,1.8,132.536,-0.001926,1194026,33.0,7807,122,0,63,0,,6042228067,-20084219,3
4,2026-09-23 18:55:11+02:00,,,2026-09-24 05:06:28.222388+02:00,mqtt,,,,3671,0,41,0,0,3670,0,0,0,0,False,False,0,-104,32,1028,22.91,,966.9,1.9,132.4881,-0.00345,1159607,33.0,8105,122,0,63,0,,6060881185,-20652014,3
4,2026-09-23 19:00:12+02:00,,,2026-09-24 05:06:28.222388+02:00,mqtt,,,,3671,-1,41,0,0,3670,0,0,0,0,False,False,0,-108,36,1040,22.85,,966.9,1.9,132.5344,-0.003656,1128295,33.5,8403,122,0,63,0,,6079534172,-21168536,3
4,2026-09-23 19:05:13+02:00,,,2026-09-24 05:06:28.222388+02:00,mqtt,,,,3671,0,41,0,0,3670,0,0,0,0,False,False,0,-92,28,1052,22.84,,967.0,2.0,132.5569,-0.000791,1097637,33.0,8701,122,0,63,0,,6098185056,-21674267,3
4,2026-09-23 19:10:14+02:00,,,2026-09-24 05:06:29.086638+02:00,mqtt,,,,3671,0,41,0,0,3669,0,0,0,0,False,False,0,-112,24,1048,22.77,,966.9,1.9,132.5273,-0.004471,1059543,33.0,8999,122,0,63,0,,6116834499,-22302699,3
4,2026-09-23 19:15:15+02:00,,,2026-09-24 05:06:29.086638+02:00,mqtt,,,,3671,0,41,0,0,3669,0,0,0,0,False,False,0,-100,16,1040,22.73,,967.0,2.0,132.5437,-0.002525,1024467,34.0,9297,122,0,63,0,,6135481924,-22881342,3
4,2026-09-23 19:20:16+02:00,,,2026-09-24 05:06:29.086638+02:00,mqtt,,,,3671,0,41,0,0,3670,0,0,0,0,False,False,0,-132,20,1040,22.66,,967.1,2.1,132.5638,-0.002085,994073,32.5,9595,122,0,63,0,,6154127748,-23382733,3
4,2026-09-23 19:25:17+02:00,,,2026-09-24 05:06:29.086638+02:00,mqtt,,,,3671,0,41,0,0,3669,0,0,0,0,False,False,0,-132,28,1048,22.64,,967.2,2.2,132.5721,-0.001874,966304,34.0,9893,122,0,63,0,,6172770713,-23840807,3
4,2026-09-23 19:30:18+02:00,,,2026-09-24 05:06:29.086638+02:00,mqtt,,,,3671,0,41,0,0,3669,0,0,0,0,False,False,0,-108,40,1040,22.57,,967.2,2.2,132.5397,-0.00241,930666,33.0,10190,122,0,63,0,,6191349120,-24428723,3
4,2026-09-23 19:35:19+02:00,,,2026-09-24 05:06:29.086638+02:00,mqtt,,,,3671,0,41,0,0,3669,0,0,0,0,False,False,0,-108,40,1060,22.56,,967.2,2.2,132.5842,-0.002072,897081,34.0,10488,122,0,63,0,,6209987758,-24982747,3
4,2026-09-23 19:40:20+02:00,,,2026-09-24 05:06:29.086638+02:00,mqtt,,,,3671,0,41,0,0,3669,0,0,0,0,False,False,0,-96,44,1056,22.54,,967.1,2.1,132.588,-0.001247,862042,33.0,10786,122,0,63,0,,6228624214,-25560767,3
4,2026-09-23 19:45:21+02:00,,,2026-09-24 05:06:29.086638+02:00,mqtt,,,,3671,0,41,0,0,3669,0,0,0,0,False,False,0,-116,40,1048,22.48,,967.2,2.2,132.5793,-0.001969,830184,33.0,11083,122,0,63,0,,6247196371,-26086317,3
4,2026-09-23 19:50:22+02:00,,,2026-09-24 05:06:29.966767+02:00,mqtt,,,,3671,0,41,0,0,3669,0,0,0,0,False,False,0,-124,28,1024,22.43,,967.2,2.2,132.5817,-0.002804,793695,34.5,11381,122,0,63,0,,6265829451,-26688288,3
4,2026-09-23 19:55:23+02:00,,,2026-09-24 05:06:29.966767+02:00,mqtt,,,,3671,0,41,0,0,3670,0,0,0,0,False,False,0,-112,28,1044,22.41,,967.2,2.2,132.6621,-0.002529,764312,34.5,11679,122,0,63,0,,6284460562,-27173002,3
4,2026-09-23 20:00:24+02:00,,,2026-09-24 05:06:29.966767+02:00,mqtt,,,,3671,0,41,0,0,3669,0,0,0,0,False,False,0,-108,36,1052,22.38,,967.2,2.2,132.6241,-0.004108,733746,33.0,11977,122,0,63,0,,6303089045,-27677252,3
4,2026-09-23 20:05:25+02:00,,,2026-09-24 05:06:29.966767+02:00,mqtt,,,,3670,-1,41,0,0,3669,0,0,0,0,False,False,0,-112,48,1048,22.35,,967.2,2.2,132.6322,0.001215,699529,36.0,12274,122,0,63,0,,6321652562,-28241746,3
4,2026-09-23 20:10:26+02:00,,,2026-09-24 05:06:29.966767+02:00,mqtt,,,,3671,0,41,0,0,3668,0,0,0,0,False,False,0,-108,44,1044,22.3,,967.3,2.3,132.5765,-0.003775,664822,33.0,12572,122,0,63,0,,6340276287,-28814341,3
4,2026-09-23 20:15:27+02:00,,,2026-09-24 05:06:29.966767+02:00,mqtt,,,,3671,0,41,0,0,3668,0,0,0,0,False,False,0,-104,36,1048,22.28,,967.2,2.2,132.6928,-0.005247,620473,31.0,12870,122,0,63,0,,6358897590,-29546024,3
4,2026-09-23 20:20:28+02:00,,,2026-09-24 05:06:29.966767+02:00,mqtt,,,,3671,0,41,0,0,3669,0,0,0,0,False,False,0,-88,44,1044,22.26,,967.4,2.4,132.6912,-0.001183,579328,33.5,13168,122,0,63,0,,6377516975,-30224826,3
4,2026-09-23 20:25:29+02:00,,,2026-09-24 05:06:29.966767+02:00,mqtt,,,,3670,0,41,0,0,3668,0,0,0,0,False,False,0,-108,36,1024,22.22,,967.4,2.4,132.655,-0.001677,544646,34.0,13466,122,0,63,0,,6396134087,-30797006,3
4,2026-09-23 20:30:30+02:00,,,2026-09-24 05:06:30.825083+02:00,mqtt,,,,3670,0,41,0,0,3669,0,0,0,0,False,False,0,-104,32,1044,22.18,,967.4,2.4,132.6824,-0.003686,510894,32.5,13764,122,0,63,0,,6414749708,-31353832,3
4,2026-09-23 20:35:31+02:00,,,2026-09-24 05:06:30.825083+02:00,mqtt,,,,3671,0,41,0,0,3669,0,0,0,0,False,False,0,-104,40,1052,22.16,,967.4,2.4,132.6903,-0.002767,474142,35.0,14062,122,0,63,0,,6433362868,-31960138,3
4,2026-09-23 20:40:32+02:00,,,2026-09-24 05:06:30.825083+02:00,mqtt,,,,3670,0,41,0,0,3668,0,0,0,0,False,False,0,-88,48,1028,22.14,,967.4,2.4,132.7112,-0.000472,441775,32.5,14360,122,0,63,0,,6451974017,-32494091,3
4,2026-09-23 20:45:32+02:00,,,2026-09-24 05:06:30.825083+02:00,mqtt,,,,3670,0,41,0,0,3668,0,0,0,0,False,False,0,-108,44,1044,22.12,,967.4,2.4,132.7112,9e-06,414258,33.5,14658,122,0,63,0,,6470583775,-32948040,3
4,2026-09-23 20:50:33+02:00,,,2026-09-24 05:06:30.825083+02:00,mqtt,,,,3670,0,41,0,0,3668,0,0,0,0,False,False,0,-92,44,1056,22.09,,967.4,2.4,132.6547,0.000439,379896,33.0,14956,122,0,63,0,,6489192988,-33514921,3
4,2026-09-23 20:55:34+02:00,,,2026-09-24 05:06:30.825083+02:00,mqtt,,,,3670,-1,41,0,0,3669,0,0,0,0,False,False,0,-108,40,1048,22.09,,967.4,2.4,132.7372,-0.002125,339445,33.0,15254,122,0,63,0,,6507800042,-34182286,3
4,2026-09-23 21:00:35+02:00,,,2026-09-24 05:06:30.825083+02:00,mqtt,,,,3671,0,41,0,0,3669,0,0,0,0,False,False,0,-104,48,1044,22.07,,967.5,2.5,132.6666,-0.003675,304118,33.5,15551,122,0,63,0,,6526344105,-34765080,3
4,2026-09-23 21:05:36+02:00,,,2026-09-24 05:06:30.825083+02:00,mqtt,,,,3670,0,41,0,0,3669,0,0,0,0,False,False,0,-108,28,1032,22.05,,967.4,2.4,132.7071,-0.001383,271713,33.0,15849,122,0,63,0,,6544948563,-35299654,3
4,2026-09-23 21:10:37+02:00,,,2026-09-24 05:06:31.687793+02:00,mqtt,,,,3670,0,41,0,0,3668,0,0,0,0,False,False,0,-120,24,1060,22.03,,967.6,2.6,132.699,-0.001116,239838,32.0,16148,122,0,63,0,,6563614696,-35825480,3
4,2026-09-23 21:15:38+02:00,,,2026-09-24 05:06:31.687793+02:00,mqtt,,,,3670,0,41,0,0,3668,0,0,0,0,False,False,0,-120,28,1040,22.01,,967.5,2.5,132.6983,-0.002384,209002,35.5,16445,122,0,63,0,,6582154675,-36334165,3
4,2026-09-23 21:20:39+02:00,,,2026-09-24 05:06:31.687793+02:00,mqtt,,,,3670,0,41,0,0,3669,0,0,0,0,False,False,0,-100,36,1048,22.01,,967.7,2.7,132.7255,0.000967,175143,33.0,16743,122,0,63,0,,6600757179,-36892737,3
4,2026-09-23 21:25:40+02:00,,,2026-09-24 05:06:31.687793+02:00,mqtt,,,,3670,0,41,0,0,3668,0,0,0,0,False,False,0,-96,24,1040,21.99,,967.8,2.8,132.7067,-0.005184,135367,33.5,17041,122,0,63,0,,6619357576,-37548955,3
4,2026-09-23 21:30:41+02:00,,,2026-09-24 05:06:31.687793+02:00,mqtt,,,,3670,0,41,0,0,3668,0,0,0,0,False,False,0,-104,32,1052,21.95,,967.9,2.9,132.7146,0.001242,98161,34.0,17339,122,0,63,0,,6637957707,-38162774,3
4,2026-09-23 21:35:42+02:00,,,2026-09-24 05:06:31.687793+02:00,mqtt,,,,3670,0,41,0,0,3669,0,0,0,0,False,False,0,-100,32,1036,21.94,,968.0,3.0,132.7753,-0.003955,66117,33.0,17637,122,0,63,0,,6656556167,-38691375,3
4,2026-09-23 21:40:43+02:00,,,2026-09-24 05:06:31.687793+02:00,mqtt,,,,3670,0,41,0,0,3668,0,0,0,0,False,False,0,-104,24,1060,21.91,,968.0,3.0,132.7072,7.4e-05,29806,33.0,17934,122,0,63,0,,6675091798,-39290436,3
4,2026-09-23 21:45:44+02:00,,,2026-09-24 05:06:31.687793+02:00,mqtt,,,,3670,0,41,0,0,3669,0,0,0,0,False,False,0,-96,36,1052,21.92,,968.1,3.1,132.7276,-0.002865,0,34.0,18232,122,0,63,0,,6693687995,-39886794,3
4,2026-09-23 21:50:45+02:00,,,2026-09-24 05:06:32.566946+02:00,mqtt,,,,3670,0,41,0,0,3668,0,0,0,0,False,False,0,-116,40,1052,21.92,,968.1,3.1,132.6724,-0.001254,0,36.0,18530,122,0,63,0,,6712284574,-40522141,3
4,2026-09-23 21:55:46+02:00,,,2026-09-24 05:06:32.566946+02:00,mqtt,,,,3670,0,41,0,0,3668,0,0,0,0,False,False,0,-120,32,1044,21.89,,968.2,3.2,132.7574,-0.000849,0,33.5,18828,122,0,63,0,,6730879752,-41053043,3
4,2026-09-23 22:00:47+02:00,,,2026-09-24 05:06:32.566946+02:00,mqtt,,,,3670,0,41,0,0,3668,0,0,0,0,False,False,0,-100,28,1040,21.87,,968.2,3.2,132.765,-0.00262,0,27.0,19127,122,0,63,0,,6749536616,-41562439,3
4,2026-09-23 22:05:48+02:00,,,2026-09-24 05:06:32.566946+02:00,mqtt,,,,3670,0,41,0,0,3668,0,0,0,0,False,False,0,-116,32,1060,21.86,,968.2,3.2,132.7431,-0.002062,0,33.5,19425,122,0,63,0,,6768130130,-42135673,3
4,2026-09-23 22:10:49+02:00,,,2026-09-24 05:06:32.566946+02:00,mqtt,,,,3670,0,41,0,0,3668,0,0,0,0,False,False,0,-100,48,1040,21.85,,968.2,3.2,132.7395,-0.005093,0,32.5,19723,122,0,63,0,,6786722279,-42710025,3
4,2026-09-23 22:15:50+02:00,,,2026-09-24 05:06:32.566946+02:00,mqtt,,,,3670,0,41,0,0,3669,0,0,0,0,False,False,0,-96,28,1048,21.83,,968.3,3.3,132.7123,-0.00557,0,35.0,20021,122,0,63,0,,6805314187,-43298075,3
4,2026-09-23 22:20:51+02:00,,,2026-09-24 05:06:32.566946+02:00,mqtt,,,,3670,0,41,0,0,3669,0,0,0,0,False,False,0,-120,44,1060,21.83,,968.3,3.3,132.7947,-0.001538,0,32.5,20320,122,0,63,0,,6823967805,-43907614,3
4,2026-09-23 22:25:52+02:00,,,2026-09-24 05:06:32.566946+02:00,mqtt,,,,3670,0,41,0,0,3668,0,0,0,0,False,False,0,-104,24,1048,21.81,,968.4,3.4,132.7418,-0.001801,52,29.0,20618,122,0,63,0,,6842557700,-44388268,3
4,2026-09-23 22:30:53+02:00,,,2026-09-24 05:06:33.445749+02:00,mqtt,,,,3670,0,41,0,0,3667,0,0,0,0,False,False,0,-120,20,1040,21.81,,968.4,3.4,132.7405,-0.000873,0,33.0,20916,122,0,63,0,,6861146732,-44986660,3
4,2026-09-23 22:35:54+02:00,,,2026-09-24 05:06:33.445749+02:00,mqtt,,,,3670,0,41,0,0,3667,0,0,0,0,False,False,0,-100,28,1032,21.8,,968.4,3.4,132.7085,3e-06,3,34.0,21214,122,0,63,0,,6879734890,-45527137,3
4,2026-09-23 22:40:55+02:00,,,2026-09-24 05:06:33.445749+02:00,mqtt,,,,3670,0,41,0,0,3669,0,0,0,0,False,False,0,-88,28,1048,21.77,,968.4,3.4,132.7544,0.00066,38,33.0,21513,122,0,63,0,,6898385070,-46100926,3
4,2026-09-23 22:45:56+02:00,,,2026-09-24 05:06:33.445749+02:00,mqtt,,,,3670,0,41,0,0,3668,0,0,0,0,False,False,0,-84,40,1040,21.76,,968.5,3.5,132.7658,-0.001059,0,33.5,21811,122,0,63,0,,6916971742,-46638555,3
4,2026-09-23 22:50:57+02:00,,,2026-09-24 05:06:33.445749+02:00,mqtt,,,,3670,0,41,0,0,3668,0,0,0,0,False,False,0,-108,40,1040,21.74,,968.4,3.4,132.815,-0.002199,0,33.5,22108,122,0,63,0,,6935495115,-47161547,3
4,2026-09-23 22:55:58+02:00,,,2026-09-24 05:06:33.445749+02:00,mqtt,,,,3670,0,41,0,0,3667,0,0,0,0,False,False,0,-76,32,1040,21.75,,968.4,3.4,132.7947,-0.004674,0,33.5,22406,122,0,63,0,,6954080412,-47755804,3
4,2026-09-23 23:00:59+02:00,,,2026-09-24 05:06:33.445749+02:00,mqtt,,,,3670,0,41,0,0,3667,0,0,0,0,False,False,0,-120,36,1024,21.75,,968.3,3.3,132.7735,-0.001592,0,34.0,22705,122,0,63,0,,6972727808,-48277966,3
4,2026-09-23 23:06:00+02:00,,,2026-09-24 05:06:33.445749+02:00,mqtt,,,,3670,0,41,0,0,3668,0,0,0,0,False,False,0,-120,20,1044,21.74,,968.5,3.5,132.7318,-0.00274,0,35.5,23003,122,0,63,0,,6991312514,-48771843,3
4,2026-09-23 23:11:01+02:00,,,2026-09-24 05:06:34.302638+02:00,mqtt,,,,3670,0,41,0,0,3667,0,0,0,0,False,False,0,-92,36,1048,21.73,,968.5,3.5,132.7532,-0.003248,0,32.5,23301,122,0,63,0,,7009896793,-49258500,3
4,2026-09-23 23:16:02+02:00,,,2026-09-24 05:06:34.302638+02:00,mqtt,,,,3670,0,41,0,0,3668,0,0,0,0,False,False,0,-92,36,1036,21.71,,968.6,3.6,132.797,-0.002722,0,33.0,23599,122,0,63,0,,7028480846,-49825599,3
4,2026-09-23 23:21:03+02:00,,,2026-09-24 05:06:34.302638+02:00,mqtt,,,,3670,0,41,0,0,3668,0,0,0,0,False,False,0,-92,40,1048,21.71,,968.5,3.5,132.7904,-0.002187,0,33.0,23898,122,0,63,0,,7047125673,-50272558,3
4,2026-09-23 23:26:04+02:00,,,2026-09-24 05:06:34.302638+02:00,mqtt,,,,3670,0,41,0,0,3667,0,0,0,0,False,False,0,-116,48,1020,21.7,,968.6,3.6,132.7762,-0.003684,0,33.5,24196,122,0,63,0,,7065708151,-50756916,3
4,2026-09-23 23:31:05+02:00,,,2026-09-24 05:06:34.302638+02:00,mqtt,,,,3670,0,41,0,0,3668,0,0,0,0,False,False,0,-88,36,1044,21.69,,968.7,3.7,132.7873,-0.00228,0,35.0,24494,122,0,63,0,,7084289949,-51233692,3
4,2026-09-23 23:36:06+02:00,,,2026-09-24 05:06:34.302638+02:00,mqtt,,,,3670,-1,41,0,0,3668,0,0,0,0,False,False,0,-104,20,1032,21.69,,968.7,3.7,132.7823,-0.002175,0,33.0,24793,122,0,63,0,,7102934606,-51812353,3
4,2026-09-23 23:41:07+02:00,,,2026-09-24 05:06:34.302638+02:00,mqtt,,,,3670,0,41,0,0,3669,0,0,0,0,False,False,0,-104,44,1040,21.68,,968.5,3.5,132.8111,0.000971,55,33.5,25091,122,0,63,0,,7121515610,-52263201,3
4,2026-09-23 23:46:08+02:00,,,2026-09-24 05:06:34.302638+02:00,mqtt,,,,3670,0,41,0,0,3669,0,0,0,0,False,False,0,-104,36,1048,21.66,,968.3,3.3,132.8189,0.000135,7,36.5,25389,122,0,63,0,,7140096194,-52671491,3
4,2026-09-23 23:51:09+02:00,,,2026-09-24 05:06:35.165008+02:00,mqtt,,,,3670,-1,41,0,0,3669,0,0,0,0,False,False,0,-112,28,1032,21.65,,968.2,3.2,132.7505,-0.001284,0,34.0,25687,122,0,63,0,,7158676149,-53130903,3
4,2026-09-23 23:56:10+02:00,,,2026-09-24 05:06:35.165008+02:00,mqtt,,,,3669,0,41,0,0,3667,0,0,0,0,False,False,0,-108,40,1040,21.64,,968.3,3.3,132.8087,0.001648,95,33.5,25985,122,0,63,0,,7177255993,-53581784,3
4,2026-09-24 00:01:11+02:00,,,2026-09-24 05:06:35.165008+02:00,mqtt,,,,3670,0,41,0,0,3668,0,0,0,0,False,False,0,-92,36,1056,21.63,,968.2,3.2,132.8495,-0.000832,2,35.0,26283,122,0,63,0,,7195835579,-53954482,3
4,2026-09-24 00:06:12+02:00,,,2026-09-24 05:06:35.165008+02:00,mqtt,,,,3670,0,41,0,0,3668,0,0,0,0,False,False,0,-116,24,1028,21.62,,968.3,3.3,132.804,-0.003234,0,33.0,26581,122,0,63,0,,7214413616,-54561270,3
4,2026-09-24 00:11:13+02:00,,,2026-09-24 05:06:35.165008+02:00,mqtt,,,,3669,0,41,0,0,3668,0,0,0,0,False,False,0,-112,32,1048,21.62,,968.4,3.4,132.7779,-0.001805,0,34.0,26879,122,0,63,0,,7232990918,-55169515,3
4,2026-09-24 00:16:14+02:00,,,2026-09-24 05:06:35.165008+02:00,mqtt,,,,3670,0,41,0,0,3666,0,0,0,0,False,False,0,-120,52,1048,21.62,,968.3,3.3,132.8091,-0.00062,131,34.0,27177,122,0,63,0,,7251568965,-55699651,3
4,2026-09-24 00:21:15+02:00,,,2026-09-24 05:06:35.165008+02:00,mqtt,,,,3670,0,41,0,0,3667,0,0,0,0,False,False,0,-112,44,1024,21.61,,968.2,3.2,132.8509,-0.000774,0,33.5,27475,122,0,63,0,,7270145631,-56221375,3
4,2026-09-24 00:26:16+02:00,,,2026-09-24 05:06:35.165008+02:00,mqtt,,,,3669,0,41,0,0,3668,0,0,0,0,False,False,0,-112,40,1032,21.6,,968.2,3.2,132.8214,-0.004752,0,35.0,27773,122,0,63,0,,7288722096,-56649171,3
4,2026-09-24 00:31:17+02:00,,,2026-09-24 05:06:36.025570+02:00,mqtt,,,,3670,0,41,0,0,3668,0,0,0,0,False,False,0,-104,40,1040,21.59,,968.2,3.2,132.8407,-0.000763,0,34.0,28072,122,0,63,0,,7307359927,-57168415,3
4,2026-09-24 00:36:18+02:00,,,2026-09-24 05:06:36.025570+02:00,mqtt,,,,3670,0,41,0,0,3668,0,0,0,0,False,False,0,-88,52,1036,21.59,,968.2,3.2,132.8503,-0.001374,0,35.0,28370,122,0,63,0,,7325934792,-57578901,3
4,2026-09-24 00:41:19+02:00,,,2026-09-24 05:06:36.025570+02:00,mqtt,,,,3669,-1,41,0,0,3669,0,0,0,0,False,False,0,-108,44,1032,21.59,,968.2,3.2,132.8086,-0.001495,0,34.5,28668,122,0,63,0,,7344510291,-57999543,3
4,2026-09-24 00:46:20+02:00,,,2026-09-24 05:06:36.025570+02:00,mqtt,,,,3670,0,41,0,0,3668,0,0,0,0,False,False,0,-112,28,1052,21.59,,968.3,3.3,132.7546,-0.000646,24,33.5,28966,122,0,63,0,,7363084729,-58502092,3
4,2026-09-24 00:51:21+02:00,,,2026-09-24 05:06:36.025570+02:00,mqtt,,,,3670,0,41,0,0,3667,0,0,0,0,False,False,0,-108,12,1040,21.57,,968.4,3.4,132.809,-0.000932,0,35.0,29264,122,0,63,0,,7381658496,-58958074,3
4,2026-09-24 00:56:22+02:00,,,2026-09-24 05:06:36.025570+02:00,mqtt,,,,3670,0,41,0,0,3668,0,0,0,0,False,False,0,-112,48,1040,21.57,,968.3,3.3,132.8046,-0.002286,0,33.5,29562,122,0,63,0,,7400232396,-59481272,3
4,2026-09-24 01:01:23+02:00,,,2026-09-24 05:06:36.025570+02:00,mqtt,,,,3670,0,41,0,0,3667,0,0,0,0,False,False,0,-100,44,1032,21.57,,968.3,3.3,132.8228,-0.003542,0,33.0,29860,122,0,63,0,,7418806446,-59963733,3
4,2026-09-24 01:06:24+02:00,,,2026-09-24 05:06:36.025570+02:00,mqtt,,,,3669,0,41,0,0,3667,0,0,0,0,False,False,0,-108,28,1040,21.57,,968.1,3.1,132.8299,0.000141,8,32.5,30158,122,0,63,0,,7437380585,-60326619,3
4,2026-09-24 01:11:25+02:00,,,2026-09-24 05:06:36.901493+02:00,mqtt,,,,3670,0,41,0,0,3669,0,0,0,0,False,False,0,-120,36,1024,21.57,,967.9,2.9,132.8272,-0.002235,0,34.5,30456,122,0,63,0,,7455953540,-60764522,3
4,2026-09-24 01:16:26+02:00,,,2026-09-24 05:06:36.901493+02:00,mqtt,,,,3670,0,41,0,0,3668,0,0,0,0,False,False,0,-88,48,1036,21.56,,967.8,2.8,132.8079,-0.001195,0,33.0,30754,122,0,63,0,,7474526170,-61162541,3
4,2026-09-24 01:21:27+02:00,,,2026-09-24 05:06:36.901493+02:00,mqtt,,,,3670,0,41,0,0,3668,0,0,0,0,False,False,0,-120,40,1044,21.55,,967.8,2.8,132.7991,-0.002135,0,34.5,31052,122,0,63,0,,7493098197,-61661889,3
4,2026-09-24 01:26:28+02:00,,,2026-09-24 05:06:36.901493+02:00,mqtt,,,,3669,0,41,0,0,3666,0,0,0,0,False,False,0,-104,28,1032,21.55,,967.8,2.8,132.7813,-0.00245,0,34.0,31350,122,0,63,0,,7511670520,-62169464,3
